,id,nameProject,testCase,isFlaky,predictionStaticApproach,predictionFlakeFlaggerApproach,predictionVocabularyApproach,predictionCombinedApproach
8434,8231,wro4j,ro.isdc.wro.config.factory.testpropertywroconfigurationfactory.cannotsetinvalidconnectiontimeout,False,False,False,False,False
8435,8229,wro4j,ro.isdc.wro.config.factory.testpropertywroconfigurationfactory.configwithproperties,False,False,False,False,False
8436,8227,wro4j,ro.isdc.wro.config.factory.testpropertywroconfigurationfactory.createdefaultconfig,False,False,False,False,False
8437,8228,wro4j,ro.isdc.wro.config.factory.testpropertywroconfigurationfactory.invalidbooleanfallbackstofalse,False,False,False,False,False
8438,8245,wro4j,ro.isdc.wro.config.factory.testservletcontextpropertywroconfigurationfactory.cannotacceptnullargument,False,False,False,False,False
8439,8247,wro4j,ro.isdc.wro.config.factory.testservletcontextpropertywroconfigurationfactory.shouldbuilddefaultconfigurationwhenconfigstreamisnull,False,False,False,False,False
8440,8246,wro4j,ro.isdc.wro.config.factory.testservletcontextpropertywroconfigurationfactory.shouldbuilddefaultconfigurationwhenconfigstreamisunavailable,False,False,False,False,False
8441,8248,wro4j,ro.isdc.wro.config.factory.testservletcontextpropertywroconfigurationfactory.shouldcreateconfigfromvalidlocation,False,False,False,False,False
8442,8250,wro4j,ro.isdc.wro.config.factory.testservletcontextpropertywroconfigurationfactory.shouldcreateconfigfromvalidlocationandoverrideaproperty,False,False,False,False,False
8443,8249,wro4j,ro.isdc.wro.config.factory.testservletcontextpropertywroconfigurationfactory.shouldcreateconfigoverridenpath,False,False,False,False,False
8444,8218,wro4j,ro.isdc.wro.config.metadata.testdefaultmetadatafactory.cannotcreatefactorywithnullmap,False,False,False,False,False
8445,8220,wro4j,ro.isdc.wro.config.metadata.testdefaultmetadatafactory.cannotmutatecreatedmap,False,False,False,False,False
8446,8219,wro4j,ro.isdc.wro.config.metadata.testdefaultmetadatafactory.shouldcreateemptymapbydefault,False,False,False,False,False
8447,8221,wro4j,ro.isdc.wro.config.metadata.testdefaultmetadatafactory.shouldreturnexistingkey,False,False,False,False,False
8448,8222,wro4j,ro.isdc.wro.config.support.testcontextpropagatingcallable.cannotacceptnullcallable,False,False,False,False,False
8449,8225,wro4j,ro.isdc.wro.config.support.testcontextpropagatingcallable.cannotdecoratenullrunnable,False,False,False,False,False
8450,8226,wro4j,ro.isdc.wro.config.support.testcontextpropagatingcallable.shoulddecoraterunnable,False,False,False,False,False
8451,8223,wro4j,ro.isdc.wro.config.support.testcontextpropagatingcallable.shouldfailwhennocontextisavailable,False,False,False,False,False
8452,8224,wro4j,ro.isdc.wro.config.support.testcontextpropagatingcallable.shouldinheritcontextincreatedthread,False,False,False,False,False
8453,7790,wro4j,ro.isdc.wro.extensions.http.handler.spi.testdefaultrequesthandlerprovider.shoudprovideatleastonerequesthandler,False,False,False,False,False
8454,7791,wro4j,ro.isdc.wro.extensions.http.handler.spi.testdefaultrequesthandlerprovider.shouldnotfailwheneachhandlerisinvoked,False,False,False,False,False
8455,7784,wro4j,ro.isdc.wro.extensions.http.handler.testmodelasjsonrequesthandler.shouldacceptrequestswithcorrecturi,False,False,False,False,False
8456,7788,wro4j,ro.isdc.wro.extensions.http.handler.testmodelasjsonrequesthandler.shouldaccepturi,False,False,False,False,False
8457,7783,wro4j,ro.isdc.wro.extensions.http.handler.testmodelasjsonrequesthandler.shouldbeenabledbydefault,False,False,False,False,False
8458,7786,wro4j,ro.isdc.wro.extensions.http.handler.testmodelasjsonrequesthandler.shouldgeneratemodelasjson,False,False,False,False,False
8459,7785,wro4j,ro.isdc.wro.extensions.http.handler.testmodelasjsonrequesthandler.shouldnotacceptrequestswithwronguri,False,False,False,False,False
8460,7789,wro4j,ro.isdc.wro.extensions.http.handler.testmodelasjsonrequesthandler.shouldnotprovideproxyuriforexternalresources,False,False,False,False,False
8461,7787,wro4j,ro.isdc.wro.extensions.http.handler.testmodelasjsonrequesthandler.shouldsetcorrectcontenttype,False,False,False,False,False
8462,7782,wro4j,ro.isdc.wro.extensions.http.testconfigurablewrofilter.shouldacceptvalidprocessornameconfiguration,False,False,False,False,False
8463,7781,wro4j,ro.isdc.wro.extensions.http.testconfigurablewrofilter.shouldbeconfiguredbyspring,False,False,False,False,False
8464,7780,wro4j,ro.isdc.wro.extensions.http.testspringwrofilter.testfilterwithoutinitparam,False,False,False,False,False
8465,7974,wro4j,ro.isdc.wro.extensions.locator.testwebjarurilocator.cannotcreatevalidurifromnullargument,False,False,False,False,False
8466,7978,wro4j,ro.isdc.wro.extensions.locator.testwebjarurilocator.cannotfindinvalidwebjar,False,False,False,False,False
8467,7975,wro4j,ro.isdc.wro.extensions.locator.testwebjarurilocator.shouldacceptknownuri,False,False,False,False,False
8468,7973,wro4j,ro.isdc.wro.extensions.locator.testwebjarurilocator.shouldcreatevaliduri,False,False,False,False,False
8469,7977,wro4j,ro.isdc.wro.extensions.locator.testwebjarurilocator.shouldfindvalidwebjar,False,False,False,False,False
8470,7976,wro4j,ro.isdc.wro.extensions.locator.testwebjarurilocator.shouldnotacceptunknown,False,False,False,False,False
8471,8002,wro4j,ro.isdc.wro.extensions.manager.factory.testbasewromanagerfactory.defaultmodelfactoryisxml,False,False,False,False,False
8472,8003,wro4j,ro.isdc.wro.extensions.manager.factory.testbasewromanagerfactory.shouldnotfailwhendestroyinguninitializedfactory,False,False,False,False,False
8473,7685,wro4j,ro.isdc.wro.extensions.model.factory.testconfigurablemodelfactory.cannotconfigureinvalidstrategy,False,False,False,False,False
8474,7683,wro4j,ro.isdc.wro.extensions.model.factory.testconfigurablemodelfactory.shouldhavemorethanoneavailablestrategy,False,False,False,False,False
8475,7684,wro4j,ro.isdc.wro.extensions.model.factory.testconfigurablemodelfactory.shouldusecorrectdefaultstrategy,False,False,False,False,False
8476,7694,wro4j,ro.isdc.wro.extensions.model.factory.testgroovymodelfactory.creategroupreferenceordershouldnotmatter,False,False,False,False,False
8477,7698,wro4j,ro.isdc.wro.extensions.model.factory.testgroovymodelfactory.createincompletemodel,False,False,False,False,False
8478,7692,wro4j,ro.isdc.wro.extensions.model.factory.testgroovymodelfactory.createvalidmodel,False,False,False,False,False
8479,7693,wro4j,ro.isdc.wro.extensions.model.factory.testgroovymodelfactory.createvalidmodelcontaininghiphen,False,False,False,False,False
8480,7700,wro4j,ro.isdc.wro.extensions.model.factory.testgroovymodelfactory.decoratedmodelshouldbethreadsafe,False,False,False,False,False
8481,7699,wro4j,ro.isdc.wro.extensions.model.factory.testgroovymodelfactory.shouldbethreadsafe,False,False,False,False,False
8482,7695,wro4j,ro.isdc.wro.extensions.model.factory.testgroovymodelfactory.shouldsupportabstractgroup,False,False,False,False,False
8483,7697,wro4j,ro.isdc.wro.extensions.model.factory.testgroovymodelfactory.testduplicategroupname,False,False,False,False,False
8484,7691,wro4j,ro.isdc.wro.extensions.model.factory.testgroovymodelfactory.testinvalidstream,False,False,False,False,False
8485,7696,wro4j,ro.isdc.wro.extensions.model.factory.testgroovymodelfactory.testrecursivegroupreference,False,False,False,False,False
8486,7689,wro4j,ro.isdc.wro.extensions.model.factory.testjsonmodelfactory.createincompletemodel,False,False,False,False,False
8487,7688,wro4j,ro.isdc.wro.extensions.model.factory.testjsonmodelfactory.createvalidmodel,False,False,False,False,False
8488,7690,wro4j,ro.isdc.wro.extensions.model.factory.testjsonmodelfactory.shouldbethreadsafe,False,False,False,False,False
8489,7687,wro4j,ro.isdc.wro.extensions.model.factory.testjsonmodelfactory.testinvalidcontent,False,False,False,False,False
8490,7686,wro4j,ro.isdc.wro.extensions.model.factory.testjsonmodelfactory.testinvalidstream,False,False,False,False,False
8491,7708,wro4j,ro.isdc.wro.extensions.model.factory.testsmartwromodelfactory.cannotcreatemodelwhennulllistoffactoriesprovided,False,False,False,False,False
8492,7701,wro4j,ro.isdc.wro.extensions.model.factory.testsmartwromodelfactory.nofactoryprovided,False,False,False,False,False
8493,7702,wro4j,ro.isdc.wro.extensions.model.factory.testsmartwromodelfactory.onmockfactoryprovided,False,False,False,False,False
8494,7703,wro4j,ro.isdc.wro.extensions.model.factory.testsmartwromodelfactory.onmockfactoryprovided2,False,False,False,False,False
8495,7709,wro4j,ro.isdc.wro.extensions.model.factory.testsmartwromodelfactory.shouldcreatemodelevenwhenfirstattemptfails,False,False,False,False,False
8496,7706,wro4j,ro.isdc.wro.extensions.model.factory.testsmartwromodelfactory.shouldcreatevalidmodelwhenautodetectistrue,False,False,False,False,False
8497,7705,wro4j,ro.isdc.wro.extensions.model.factory.testsmartwromodelfactory.shouldcreatevalidmodelwhenwrofileisset,False,False,False,False,False
8498,7710,wro4j,ro.isdc.wro.extensions.model.factory.testsmartwromodelfactory.shouldfailcreatingmodelevenwhenfirstattemptfailsandautodetectisdisabled,False,False,False,False,False
8499,7711,wro4j,ro.isdc.wro.extensions.model.factory.testsmartwromodelfactory.shouldinjectinnermodelfactories,False,False,False,False,False
8500,7704,wro4j,ro.isdc.wro.extensions.model.factory.testsmartwromodelfactory.testdefaultinstance,False,False,False,False,False
8501,7707,wro4j,ro.isdc.wro.extensions.model.factory.testsmartwromodelfactory.testwithinvalidwrofileset,False,False,False,False,False
8502,8005,wro4j,ro.isdc.wro.extensions.model.resource.testconfigurableantpathpatternsresourceauthorizationmanager.shoudauthorizeresourcematchingexistingpattern,False,False,False,False,False
8503,8004,wro4j,ro.isdc.wro.extensions.model.resource.testconfigurableantpathpatternsresourceauthorizationmanager.shoudnotauthorizeanyresourcebydefault,False,False,False,False,False
8504,7901,wro4j,ro.isdc.wro.extensions.processor.css.testlesscssprocessor.shouldsupportcorrectresourcetypes,False,False,False,False,False
8505,7899,wro4j,ro.isdc.wro.extensions.processor.css.testlesscssprocessor.shouldusefallbackprocessorwhennodenotsupported,False,False,False,False,False
8506,7898,wro4j,ro.isdc.wro.extensions.processor.css.testlesscssprocessor.shouldusenodeprocessorwhensupported,False,False,False,False,False
8507,7900,wro4j,ro.isdc.wro.extensions.processor.css.testlesscssprocessor.shouldworkasapreprocessorwithcssimportpreprocessor,False,False,False,False,False
8508,7972,wro4j,ro.isdc.wro.extensions.processor.js.testcoffeescriptprocessor.shouldsupportcorrectresourcetypes,False,False,False,False,False
8509,7971,wro4j,ro.isdc.wro.extensions.processor.js.testcoffeescriptprocessor.shouldusefallbackprocessorwhennodenotsupported,False,False,False,False,False
8510,7970,wro4j,ro.isdc.wro.extensions.processor.js.testcoffeescriptprocessor.shouldusenodeprocessorwhensupported,False,False,False,False,False
8511,7969,wro4j,ro.isdc.wro.extensions.processor.js.testtypescriptprocessor.shouldsupportcorrectresourcetypes,False,False,False,False,False
8512,7968,wro4j,ro.isdc.wro.extensions.processor.js.testtypescriptprocessor.shouldusefallbackprocessorwhennodenotsupported,False,False,False,False,False
8513,7967,wro4j,ro.isdc.wro.extensions.processor.js.testtypescriptprocessor.shouldusenodeprocessorwhensupported,False,False,False,False,False
8514,7965,wro4j,ro.isdc.wro.extensions.processor.support.coffeescript.testcoffeescript.shouldcompilenullscript,False,False,False,False,False
8515,7966,wro4j,ro.isdc.wro.extensions.processor.support.coffeescript.testcoffeescript.shouldcompilesimplealert,False,False,False,False,False
8516,7964,wro4j,ro.isdc.wro.extensions.processor.support.csslint.testcsslint.processsamplecontentwithmanyoptions,False,False,False,False,False
8517,7963,wro4j,ro.isdc.wro.extensions.processor.support.csslint.testcsslint.shouldhavenoerrorwhennooptions,False,False,False,False,False
8518,7960,wro4j,ro.isdc.wro.extensions.processor.support.csslint.testcsslint.testduplicateheading,False,False,False,False,False
8519,7962,wro4j,ro.isdc.wro.extensions.processor.support.csslint.testcsslint.testoperagradient,False,False,False,False,False
8520,7961,wro4j,ro.isdc.wro.extensions.processor.support.csslint.testcsslint.testregexselectors,False,False,False,False,False
8521,7954,wro4j,ro.isdc.wro.extensions.processor.support.csslint.testcsslint.testsetnulloptions,False,False,False,False,False
8522,7959,wro4j,ro.isdc.wro.extensions.processor.support.csslint.testcsslint.teststylecontainingascript,False,False,False,False,False
8523,7957,wro4j,ro.isdc.wro.extensions.processor.support.csslint.testcsslint.teststylewithwarning,False,False,False,False,False
8524,7958,wro4j,ro.isdc.wro.extensions.processor.support.csslint.testcsslint.testvalidstyle,False,False,False,True,False
8525,7955,wro4j,ro.isdc.wro.extensions.processor.support.csslint.testcsslint.testwithnooptions,False,False,False,True,False
8526,7956,wro4j,ro.isdc.wro.extensions.processor.support.csslint.testcsslint.testwithseveraloptions,False,False,False,True,False
8527,7909,wro4j,ro.isdc.wro.extensions.processor.support.dustjs.testdustjs.cannotcompileusingwrongpathcompiler,False,False,False,False,False
8528,7907,wro4j,ro.isdc.wro.extensions.processor.support.dustjs.testdustjs.shouldcompilenullcontent,False,False,False,False,False
8529,7908,wro4j,ro.isdc.wro.extensions.processor.support.dustjs.testdustjs.shoulduseconfiguredcompiler,False,False,False,False,False
8530,7941,wro4j,ro.isdc.wro.extensions.processor.support.linter.testjshint.emptystringshouldbevalid,False,False,False,False,False
8531,7951,wro4j,ro.isdc.wro.extensions.processor.support.linter.testjshint.shouldfailwhenindentationisnotcorrect,False,False,False,False,False
8532,7945,wro4j,ro.isdc.wro.extensions.processor.support.linter.testjshint.shouldnotacceptbadoptions,False,False,False,False,False
8533,7952,wro4j,ro.isdc.wro.extensions.processor.support.linter.testjshint.shouldnotfailwhenindentationiscorrect,False,False,False,False,False
8534,7946,wro4j,ro.isdc.wro.extensions.processor.support.linter.testjshint.shouldvalidateinvalidscript,False,False,False,False,False
8535,7947,wro4j,ro.isdc.wro.extensions.processor.support.linter.testjshint.shouldvalidatevalidscript,False,False,False,False,False
8536,7949,wro4j,ro.isdc.wro.extensions.processor.support.linter.testjshint.shouldvalidatewitheqeqeqoption,False,False,False,False,False
8537,7950,wro4j,ro.isdc.wro.extensions.processor.support.linter.testjshint.shouldvalidatewitheqeqoption2,False,False,False,False,False
8538,7944,wro4j,ro.isdc.wro.extensions.processor.support.linter.testjshint.shouldvalidatewithmultipleoptions,False,False,False,False,False
8539,7943,wro4j,ro.isdc.wro.extensions.processor.support.linter.testjshint.shouldvalidatewithnooptions,False,False,False,False,False
8540,7948,wro4j,ro.isdc.wro.extensions.processor.support.linter.testjshint.shouldvalidatewithundefoption,False,False,False,False,False
8541,7953,wro4j,ro.isdc.wro.extensions.processor.support.linter.testjshint.testinvalidoptions,False,False,False,False,False
8542,7942,wro4j,ro.isdc.wro.extensions.processor.support.linter.testjshint.testsetnulloptions,False,False,False,False,False
8543,7937,wro4j,ro.isdc.wro.extensions.processor.support.linter.testjslint.shouldacceptbadoptions,False,False,False,False,False
8544,7936,wro4j,ro.isdc.wro.extensions.processor.support.linter.testjslint.shouldvalidatewithmultipleoptions,False,False,False,False,False
8545,7935,wro4j,ro.isdc.wro.extensions.processor.support.linter.testjslint.shouldvalidatewithnooptions,False,False,False,False,False
8546,7938,wro4j,ro.isdc.wro.extensions.processor.support.linter.testjslint.testinvalidscript,False,False,False,False,False
8547,7934,wro4j,ro.isdc.wro.extensions.processor.support.linter.testjslint.testsetnulloptions,False,False,False,False,False
8548,7939,wro4j,ro.isdc.wro.extensions.processor.support.linter.testjslint.testvalidscript,False,False,False,False,False
8549,7940,wro4j,ro.isdc.wro.extensions.processor.support.linter.testjslint.testwithundefoption,False,False,False,False,False
8550,7933,wro4j,ro.isdc.wro.extensions.processor.support.linter.testoptionsbuilder.cannotbuildcsvwheinvalidoptionsformatprovided,False,False,False,False,False
8551,7921,wro4j,ro.isdc.wro.extensions.processor.support.linter.testoptionsbuilder.predefoption,False,False,False,False,False
8552,7923,wro4j,ro.isdc.wro.extensions.processor.support.linter.testoptionsbuilder.predefoptionwithmanyoptions,False,False,False,False,False
8553,7922,wro4j,ro.isdc.wro.extensions.processor.support.linter.testoptionsbuilder.predefoptionwithquotes,False,False,False,False,False
8554,7915,wro4j,ro.isdc.wro.extensions.processor.support.linter.testoptionsbuilder.shouldbuildoptions,False,False,False,False,False
8555,7918,wro4j,ro.isdc.wro.extensions.processor.support.linter.testoptionsbuilder.shouldbuildoptionsfromcsv,False,False,False,False,False
8556,7916,wro4j,ro.isdc.wro.extensions.processor.support.linter.testoptionsbuilder.shouldbuildoptionsfromnullarray,False,False,False,False,False
8557,7917,wro4j,ro.isdc.wro.extensions.processor.support.linter.testoptionsbuilder.shouldbuildoptionsfromnullcsv,False,False,False,False,False
8558,7930,wro4j,ro.isdc.wro.extensions.processor.support.linter.testoptionsbuilder.splitingcomplexoption,False,False,False,False,False
8559,7931,wro4j,ro.isdc.wro.extensions.processor.support.linter.testoptionsbuilder.splitingcomplexoptions,False,False,False,False,False
8560,7927,wro4j,ro.isdc.wro.extensions.processor.support.linter.testoptionsbuilder.splitingemptyoption,False,False,False,False,False
8561,7926,wro4j,ro.isdc.wro.extensions.processor.support.linter.testoptionsbuilder.splitingnulloptionproduceemptyarray,False,False,False,False,False
8562,7928,wro4j,ro.isdc.wro.extensions.processor.support.linter.testoptionsbuilder.splitingoneoption,False,False,False,False,False
8563,7929,wro4j,ro.isdc.wro.extensions.processor.support.linter.testoptionsbuilder.splitingtwooptions,False,False,False,False,False
8564,7932,wro4j,ro.isdc.wro.extensions.processor.support.linter.testoptionsbuilder.splitoptionswithhiphen,False,False,False,False,False
8565,7925,wro4j,ro.isdc.wro.extensions.processor.support.linter.testoptionsbuilder.testoptionwithemptyvalue,False,False,False,False,False
8566,7919,wro4j,ro.isdc.wro.extensions.processor.support.linter.testoptionsbuilder.testoptionwithnovalue,False,False,False,False,False
8567,7920,wro4j,ro.isdc.wro.extensions.processor.support.linter.testoptionsbuilder.testoptionwithvalue,False,False,False,False,False
8568,7924,wro4j,ro.isdc.wro.extensions.processor.support.linter.testoptionsbuilder.testoptionwithvalueandspaces,False,False,False,False,False
8569,7912,wro4j,ro.isdc.wro.extensions.processor.support.sass.testrubysassengine.cannotprocessinvalidcss,True,False,False,False,False
8570,7913,wro4j,ro.isdc.wro.extensions.processor.support.sass.testrubysassengine.shouldprocessvalidcss,True,True,False,False,True
8571,7914,wro4j,ro.isdc.wro.extensions.processor.support.sass.testrubysassengine.shouldprocessvalidsass,True,True,False,False,False
8572,7911,wro4j,ro.isdc.wro.extensions.processor.support.sass.testrubysassengine.shouldreturnemptystringwhenemptycontentisprocessed,False,True,False,False,False
8573,7910,wro4j,ro.isdc.wro.extensions.processor.support.sass.testrubysassengine.shouldreturnemptystringwhennullcontentisprocessed,False,False,False,False,False
8574,7902,wro4j,ro.isdc.wro.extensions.processor.support.testobjectpoolhelper.cannotacceptnullargument,False,False,False,False,False
8575,7903,wro4j,ro.isdc.wro.extensions.processor.support.testobjectpoolhelper.cannotreturnnullobjecttopool,False,False,False,False,False
8576,7905,wro4j,ro.isdc.wro.extensions.processor.support.testobjectpoolhelper.cannotsetnullobjectpool,False,False,False,False,False
8577,7904,wro4j,ro.isdc.wro.extensions.processor.support.testobjectpoolhelper.shouldreuseexistingobject,False,False,False,False,False
8578,7906,wro4j,ro.isdc.wro.extensions.processor.support.testobjectpoolhelper.shouldusecustomobjectpool,False,False,False,False,False
8579,7868,wro4j,ro.isdc.wro.extensions.processor.testbeautifyjsprocessor.shouldbethreadsafe,False,False,False,False,False
8580,7869,wro4j,ro.isdc.wro.extensions.processor.testbeautifyjsprocessor.shouldsupportcorrectresourcetypes,False,False,False,False,False
8581,7867,wro4j,ro.isdc.wro.extensions.processor.testbeautifyjsprocessor.testfromfolder,False,False,False,False,False
8582,7797,wro4j,ro.isdc.wro.extensions.processor.testbourboncssprocessor.shouldbethreadsafe,True,False,False,False,False
8583,7798,wro4j,ro.isdc.wro.extensions.processor.testbourboncssprocessor.shouldsupportonlycssresources,False,False,False,False,False
8584,7840,wro4j,ro.isdc.wro.extensions.processor.testcjsonprocessor.shouldbethreadsafe,False,False,False,False,False
8585,7841,wro4j,ro.isdc.wro.extensions.processor.testcjsonprocessor.shouldsupportcorrectresourcetypes,False,False,False,False,False
8586,7838,wro4j,ro.isdc.wro.extensions.processor.testcjsonprocessor.testpackfromfolder,False,False,False,False,False
8587,7839,wro4j,ro.isdc.wro.extensions.processor.testcjsonprocessor.testunpackfromfolder,False,False,False,False,False
8588,7831,wro4j,ro.isdc.wro.extensions.processor.testcsslintprocessor.cansetnulloptions,False,False,False,False,False
8589,7829,wro4j,ro.isdc.wro.extensions.processor.testcsslintprocessor.shouldbethreadsafe,False,False,False,False,False
8590,7832,wro4j,ro.isdc.wro.extensions.processor.testcsslintprocessor.shouldfailwhenprocessingcsswitherrors,False,False,False,False,False
8591,7833,wro4j,ro.isdc.wro.extensions.processor.testcsslintprocessor.shouldoverridedefaultoptions,False,False,False,False,False
8592,7830,wro4j,ro.isdc.wro.extensions.processor.testcsslintprocessor.shouldsupportcorrectresourcetypes,False,False,False,False,False
8593,7828,wro4j,ro.isdc.wro.extensions.processor.testcsslintprocessor.testfromfolder,False,False,False,False,False
8594,7820,wro4j,ro.isdc.wro.extensions.processor.testdojoshrinksafecompressorprocessor.shouldsupportcorrectresourcetypes,False,False,False,False,False
8595,7819,wro4j,ro.isdc.wro.extensions.processor.testdojoshrinksafecompressorprocessor.testfromfolder,False,False,False,False,False
8596,7836,wro4j,ro.isdc.wro.extensions.processor.testdustjsprocessor.shouldbethreadsafe,False,False,False,False,False
8597,7837,wro4j,ro.isdc.wro.extensions.processor.testdustjsprocessor.shouldsupportcorrectresourcetypes,False,False,False,False,False
8598,7835,wro4j,ro.isdc.wro.extensions.processor.testdustjsprocessor.shouldtransformfilesfromfolder,False,False,False,False,False
8599,7834,wro4j,ro.isdc.wro.extensions.processor.testdustjsprocessor.testsimplestring,False,False,False,False,False
8600,7855,wro4j,ro.isdc.wro.extensions.processor.testemberjsprocessor.shouldbethreadsafe,False,False,False,False,False
8601,7856,wro4j,ro.isdc.wro.extensions.processor.testemberjsprocessor.shouldsupportcorrectresourcetypes,False,False,False,False,False
8602,7854,wro4j,ro.isdc.wro.extensions.processor.testemberjsprocessor.shouldtransformfilesfromfolder,False,False,False,False,False
8603,7853,wro4j,ro.isdc.wro.extensions.processor.testemberjsprocessor.testsimplestring,False,False,False,False,False
8604,7880,wro4j,ro.isdc.wro.extensions.processor.testgoogleclosurecompressorprocessor.shouldacceptnullexterns,False,False,False,False,False
8605,7882,wro4j,ro.isdc.wro.extensions.processor.testgoogleclosurecompressorprocessor.shouldbethreadsafe,False,False,False,False,False
8606,7881,wro4j,ro.isdc.wro.extensions.processor.testgoogleclosurecompressorprocessor.shouldfailwheninvalidexternprovided,False,False,False,False,False
8607,7884,wro4j,ro.isdc.wro.extensions.processor.testgoogleclosurecompressorprocessor.shouldminimizewhenusedaslazyprocessor,False,False,False,False,False
8608,7883,wro4j,ro.isdc.wro.extensions.processor.testgoogleclosurecompressorprocessor.shouldsupportcorrectresourcetypes,False,False,False,False,False
8609,7879,wro4j,ro.isdc.wro.extensions.processor.testgoogleclosurecompressorprocessor.testadvancedoptimization,False,False,False,False,False
8610,7878,wro4j,ro.isdc.wro.extensions.processor.testgoogleclosurecompressorprocessor.testsimpleoptimization,False,False,False,False,False
8611,7877,wro4j,ro.isdc.wro.extensions.processor.testgoogleclosurecompressorprocessor.testwhitespaceonly,False,False,False,False,False
8612,7810,wro4j,ro.isdc.wro.extensions.processor.testhandlebarsjsprocessor.shouldbethreadsafe,False,False,False,False,False
8613,7811,wro4j,ro.isdc.wro.extensions.processor.testhandlebarsjsprocessor.shouldsupportcorrectresourcetypes,False,False,False,False,False
8614,7809,wro4j,ro.isdc.wro.extensions.processor.testhandlebarsjsprocessor.shouldtransformfilesfromfolder,False,False,False,False,False
8615,7808,wro4j,ro.isdc.wro.extensions.processor.testhandlebarsjsprocessor.testsimplestring,False,False,False,False,False
8616,7887,wro4j,ro.isdc.wro.extensions.processor.testhoganjsprocessor.shouldbethreadsafe,False,False,False,False,False
8617,7888,wro4j,ro.isdc.wro.extensions.processor.testhoganjsprocessor.shouldsupportcorrectresourcetypes,False,False,False,False,False
8618,7886,wro4j,ro.isdc.wro.extensions.processor.testhoganjsprocessor.shouldtransformfilesfromfolder,False,False,False,False,False
8619,7885,wro4j,ro.isdc.wro.extensions.processor.testhoganjsprocessor.testsimplestring,False,False,False,False,False
8620,7894,wro4j,ro.isdc.wro.extensions.processor.testjshintprocessor.canbeexecutedmultipletimes,False,False,False,False,False
8621,7896,wro4j,ro.isdc.wro.extensions.processor.testjshintprocessor.cansetnulloptions,False,False,False,False,False
8622,7897,wro4j,ro.isdc.wro.extensions.processor.testjshintprocessor.shouldoverridedefaultoptions,False,False,False,False,False
8623,7895,wro4j,ro.isdc.wro.extensions.processor.testjshintprocessor.shouldsupportcorrectresourcetypes,False,False,False,False,False
8624,7893,wro4j,ro.isdc.wro.extensions.processor.testjshintprocessor.testwithoptionsset,False,False,False,False,False
8625,7818,wro4j,ro.isdc.wro.extensions.processor.testjslintprocessor.canbeexecutedmultipletimes,False,False,False,False,False
8626,7817,wro4j,ro.isdc.wro.extensions.processor.testjslintprocessor.shouldfailwhenscriptcontainserrors,False,False,False,False,False
8627,7816,wro4j,ro.isdc.wro.extensions.processor.testjslintprocessor.testwithoptionsset,False,False,False,False,False
8628,7891,wro4j,ro.isdc.wro.extensions.processor.testjsonhpackprocessor.shouldbethreadsafe,False,False,False,False,False
8629,7892,wro4j,ro.isdc.wro.extensions.processor.testjsonhpackprocessor.shouldsupportcorrectresourcetypes,False,False,False,False,False
8630,7889,wro4j,ro.isdc.wro.extensions.processor.testjsonhpackprocessor.testpackfromfolder,False,False,False,False,False
8631,7890,wro4j,ro.isdc.wro.extensions.processor.testjsonhpackprocessor.testunpackfromfolder,False,False,False,False,False
8632,7800,wro4j,ro.isdc.wro.extensions.processor.testless4jprocessor.shouldbethreadsafe,False,False,False,False,False
8633,7802,wro4j,ro.isdc.wro.extensions.processor.testless4jprocessor.shoulddetectproperlycssimportstatements,False,False,False,False,False
8634,7801,wro4j,ro.isdc.wro.extensions.processor.testless4jprocessor.shouldfailwheninvalidlesscssisprocessed,False,False,False,False,False
8635,7803,wro4j,ro.isdc.wro.extensions.processor.testless4jprocessor.shouldsupportcorrectresourcetypes,False,False,False,False,False
8636,7799,wro4j,ro.isdc.wro.extensions.processor.testless4jprocessor.testfromfolder,False,False,False,False,False
8637,7846,wro4j,ro.isdc.wro.extensions.processor.testpackerjsprocessor.shouldbethreadsafe,False,False,False,False,False
8638,7847,wro4j,ro.isdc.wro.extensions.processor.testpackerjsprocessor.shouldsupportcorrectresourcetypes,False,False,False,False,False
8639,7845,wro4j,ro.isdc.wro.extensions.processor.testpackerjsprocessor.testfromfolder,False,False,False,False,False
8640,7860,wro4j,ro.isdc.wro.extensions.processor.testpathpatternprocessordecorator.cannotexcludenullprocessor,False,False,False,False,False
8641,7859,wro4j,ro.isdc.wro.extensions.processor.testpathpatternprocessordecorator.cannotexclusdenullpatterns,False,False,False,False,False
8642,7857,wro4j,ro.isdc.wro.extensions.processor.testpathpatternprocessordecorator.cannotincludenullpatterns,False,False,False,False,False
8643,7858,wro4j,ro.isdc.wro.extensions.processor.testpathpatternprocessordecorator.cannotincludenullprocessor,False,False,False,False,False
8644,7862,wro4j,ro.isdc.wro.extensions.processor.testpathpatternprocessordecorator.cannotprocesswithexcludewhenresourceisunknown,False,False,False,False,False
8645,7861,wro4j,ro.isdc.wro.extensions.processor.testpathpatternprocessordecorator.cannotprocesswithincludewhenresourceisunknown,False,False,False,False,False
8646,7866,wro4j,ro.isdc.wro.extensions.processor.testpathpatternprocessordecorator.shouldapplypatternswhenexcludenotmatches,False,False,False,False,False
8647,7863,wro4j,ro.isdc.wro.extensions.processor.testpathpatternprocessordecorator.shouldapplypatternswhenincludematches,False,False,False,False,False
